learning_rate,batch_size,dropout,weight_decay,"f1_t
",f1_Accuracy,f1_AUC,f1_Precision,f1_Recall,f1_Specificity,f1_F1,"j_t
",j_Accuracy,j_AUC,j_Precision,j_Recall,j_Specificity,j_F1,"roc_t
",roc_Accuracy,roc_AUC,roc_Precision,roc_Recall,roc_Specificity,roc_F1
1e-05,16,0.3,0.0001,0.3499999940395355,0.6904761791229248,0.6000000238418579,0.07692307978868484,0.5,0.699999988079071,0.13333334028720856,0.33996593952178955,0.2857142984867096,0.625,0.0625,1.0,0.25,0.11764705926179886,0.3477896749973297,0.5952380895614624,0.550000011920929,0.05882352963089943,0.5,0.6000000238418579,0.10526315867900848
1e-05,16,0.3,0.001,0.3499999940395355,0.9047619104385376,0.7124999761581421,0.25,0.5,0.925000011920929,0.3333333432674408,0.31356823444366455,0.4285714328289032,0.699999988079071,0.07692307978868484,1.0,0.4000000059604645,0.1428571492433548,0.32311540842056274,0.7857142686843872,0.6499999761581421,0.1111111119389534,0.5,0.800000011920929,0.1818181872367859
1e-05,16,0.5,1e-05,0.3499999940395355,0.5476190447807312,0.5249999761581421,0.05263157933950424,0.5,0.550000011920929,0.095238097012043,0.33879324793815613,0.3095238208770752,0.637499988079071,0.06451612710952759,1.0,0.2750000059604645,0.12121212482452393,0.35483917593955994,0.6190476417541504,0.5625,0.0625,0.5,0.625,0.1111111119389534
1e-05,16,0.5,0.0001,0.4000000059604645,0.9047619104385376,0.7124999761581421,0.25,0.5,0.925000011920929,0.3333333432674408,0.3236217200756073,0.2857142984867096,0.625,0.0625,1.0,0.25,0.11764705926179886,0.3364969491958618,0.6190476417541504,0.5625,0.0625,0.5,0.625,0.1111111119389534
1e-05,16,0.5,0.001,0.30000001192092896,0.5714285969734192,0.5375000238418579,0.0555555559694767,0.5,0.574999988079071,0.10000000149011612,0.3303401470184326,0.6904761791229248,0.6000000238418579,0.07692307978868484,0.5,0.699999988079071,0.13333334028720856,0.3303401470184326,0.6904761791229248,0.6000000238418579,0.07692307978868484,0.5,0.699999988079071,0.13333334028720856
1e-05,16,0.7,1e-05,0.0,0.0476190485060215,0.5,0.0476190485060215,1.0,0.0,0.09090909361839294,0.31691816449165344,0.7142857313156128,0.8500000238418579,0.1428571492433548,1.0,0.699999988079071,0.25,0.31691816449165344,0.7142857313156128,0.8500000238418579,0.1428571492433548,1.0,0.699999988079071,0.25
1e-05,16,0.7,0.0001,0.4000000059604645,0.8333333134651184,0.675000011920929,0.1428571492433548,0.5,0.8500000238418579,0.2222222238779068,0.3879830837249756,0.5952380895614624,0.550000011920929,0.05882352963089943,0.5,0.6000000238418579,0.10526315867900848,0.3879830837249756,0.5952380895614624,0.550000011920929,0.05882352963089943,0.5,0.6000000238418579,0.10526315867900848
1e-05,16,0.7,0.001,0.30000001192092896,0.6666666865348816,0.5874999761581421,0.0714285746216774,0.5,0.675000011920929,0.125,0.3054892122745514,0.6904761791229248,0.6000000238418579,0.07692307978868484,0.5,0.699999988079071,0.13333334028720856,0.3054892122745514,0.6904761791229248,0.6000000238418579,0.07692307978868484,0.5,0.699999988079071,0.13333334028720856
1e-05,32,0.3,1e-05,0.3499999940395355,0.9047619104385376,0.7124999761581421,0.25,0.5,0.925000011920929,0.3333333432674408,0.31927210092544556,0.3095238208770752,0.637499988079071,0.06451612710952759,1.0,0.2750000059604645,0.12121212482452393,0.3234558701515198,0.4285714328289032,0.699999988079071,0.07692307978868484,1.0,0.4000000059604645,0.1428571492433548
1e-05,32,0.3,0.0001,0.30000001192092896,0.6190476417541504,0.5625,0.0625,0.5,0.625,0.1111111119389534,0.30180808901786804,0.6190476417541504,0.5625,0.0625,0.5,0.625,0.1111111119389534,0.30180808901786804,0.6190476417541504,0.5625,0.0625,0.5,0.625,0.1111111119389534
1e-05,32,0.3,0.001,0.4000000059604645,0.9047619104385376,0.7124999761581421,0.25,0.5,0.925000011920929,0.3333333432674408,0.3226355314254761,0.3333333432674408,0.6499999761581421,0.06666667014360428,1.0,0.30000001192092896,0.125,0.3392634093761444,0.7142857313156128,0.612500011920929,0.0833333358168602,0.5,0.7250000238418579,0.1428571492433548
1e-05,32,0.5,1e-05,0.30000001192092896,0.4285714328289032,0.4625000059604645,0.0416666679084301,0.5,0.42500001192092896,0.07692307978868484,0.320774644613266,0.761904776096344,0.637499988079071,0.10000000149011612,0.5,0.7749999761581421,0.1666666716337204,0.320774644613266,0.761904776096344,0.637499988079071,0.10000000149011612,0.5,0.7749999761581421,0.1666666716337204
1e-05,32,0.5,0.0001,0.3499999940395355,0.9047619104385376,0.7124999761581421,0.25,0.5,0.925000011920929,0.3333333432674408,0.3075755536556244,0.380952388048172,0.675000011920929,0.0714285746216774,1.0,0.3499999940395355,0.13333334028720856,0.31094595789909363,0.5476190447807312,0.5249999761581421,0.05263157933950424,0.5,0.550000011920929,0.095238097012043
1e-05,32,0.5,0.001,0.3499999940395355,0.6428571343421936,0.574999988079071,0.06666667014360428,0.5,0.6499999761581421,0.11764705926179886,0.34649768471717834,0.5952380895614624,0.550000011920929,0.05882352963089943,0.5,0.6000000238418579,0.10526315867900848,0.34649768471717834,0.5952380895614624,0.550000011920929,0.05882352963089943,0.5,0.6000000238418579,0.10526315867900848
1e-05,32,0.7,1e-05,0.4000000059604645,0.9047619104385376,0.7124999761581421,0.25,0.5,0.925000011920929,0.3333333432674408,0.33582156896591187,0.4761904776096344,0.7250000238418579,0.0833333358168602,1.0,0.44999998807907104,0.1538461595773697,0.3414439260959625,0.6190476417541504,0.5625,0.0625,0.5,0.625,0.1111111119389534
1e-05,32,0.7,0.0001,0.30000001192092896,0.3571428656578064,0.6625000238418579,0.06896551698446274,1.0,0.32499998807907104,0.12903225421905518,0.3031102120876312,0.4523809552192688,0.4749999940395355,0.043478261679410934,0.5,0.44999998807907104,0.07999999821186066,0.3134005069732666,0.761904776096344,0.637499988079071,0.10000000149011612,0.5,0.7749999761581421,0.1666666716337204
1e-05,32,0.7,0.001,0.4000000059604645,0.8809523582458496,0.4625000059604645,0.0,0.0,0.925000011920929,,0.36469197273254395,0.380952388048172,0.675000011920929,0.0714285746216774,1.0,0.3499999940395355,0.13333334028720856,0.36469197273254395,0.380952388048172,0.675000011920929,0.0714285746216774,1.0,0.3499999940395355,0.13333334028720856
1e-05,64,0.3,1e-05,0.3499999940395355,0.9047619104385376,0.7124999761581421,0.25,0.5,0.925000011920929,0.3333333432674408,0.25714024901390076,0.2857142984867096,0.625,0.0625,1.0,0.25,0.11764705926179886,0.27878686785697937,0.738095223903656,0.625,0.09090909361839294,0.5,0.75,0.1538461595773697
